1606318317936840705,Friday December 23 15:58:25 2022,onnanoko_37,"RT @paradoxlive_PR: 🐍🐍🐍🐍🐍🐍🐍
#HappyCOZMEZDay
🐍🐍🐍🐍🐍🐍🐍

🎂HAPPY BIRTHDAY🎂
#KANATA(CV:#小林裕介)
#NAYUTA(CV:#豊永利行)

明日はクリスマス🎄
プレゼントも...！？
お楽しみに🎁

#パ…"
1606318317857394688,Friday December 23 15:58:25 2022,kashishsinha51,"RT @TejasswikiOFC: Spam the comment section nominating Tejasswi As Best Actress in a Television Series !!

@itsmetejasswi #TejasswiPrakash…"
1606318317853089792,Friday December 23 15:58:25 2022,Babak_J_T,"@TPrincato Meanwhile, you had better know that those whom you call local population have never been indigenous to the land and were and are the occupiers of the Jewish land(s). If we are to act justly, we should ask all of them to go, because the Holy Land exclusively belong to the Jews…"
1606318317853032449,Friday December 23 15:58:25 2022,zer0_w0lf,RT @Kartbro48: Still one of the best scenes from Thanks to Them https://t.co/hS8A3zmLjk
1606318317802856449,Friday December 23 15:58:25 2022,@DrDuchovny @hogislandpress I've said it before but the Snallygaster of Maryland. It's close to DC and I think Scully would refuse to even say the name let alone believe that it was real. 😂🤣😂 https://t.co/7JFNRTn1Cf
1606318323787894789,Friday December 23 15:58:26 2022,Pickaxe84199830,"#portrait   @LostInFilm
Liz Taylor on the set of Giant. https://t.co/Az0X2UHY9m"
1606318323750273031,Friday December 23 15:58:26 2022,escapefromseI,this gotta be one of the best samples of all time  https://t.co/07Kc16LRuJ
1606318323737792512,Friday December 23 15:58:26 2022,matthew_pines,"China’s strategy hasn’t really been to challenge, wholesale, international institutions, but to co-opt &amp; neutralize them as tools of western geoeconomic power.

They do this at the same time as they build their own parallel institutions in areas where G-7 is harder to dislodge. https://t.co/BLFlwG3ISO"
1606318323733594112,Friday December 23 15:58:26 2022,jotarobblking,"Being trans isn’t a choice, it’s not something you can turn off and on, that child will forever be trans whether their parents want to accept it. What this parent did is definitely an extreme and I can assure the child will not react positively to this. Self harm, su!cide atte https://t.co/HOBs5g1ElH"
1606318323717009408,Friday December 23 15:58:26 2022,kryptokyleNFT,"@ogKando lfg thanks fam, can't wait to see the heart glasses and bucket hat from the front ♥️ https://t.co/DV8dqHDOqW"
1606318323712479233,Friday December 23 15:58:26 2022,GH_Honamar,You know people are mad when the only thing they can say back are just 3rd elementary insults.
1606318323708219392,Friday December 23 15:58:26 2022,nuosce,"REP Marjorie Taylor Greene (R) was absent from a House session Wednesday, missing Ukrainian President Volodymyr Zelenskyy’s address to Congress and voting by proxy for the day — “despite introducing a bill herself calling to end that practice”."
1606318323691425792,Friday December 23 15:58:26 2022,shortcheol,WHERE THE FUCK IS THIS FROM RIG HE JOW https://t.co/ossl5pHQiT
1606318323687653376,Friday December 23 15:58:26 2022,maamaam_m,RT @Lek_Davika: วันนี้เป็นอีกวันที่ถือว่าเป็นวันที่ดีในชีวิต กับการได้รับรางวัล  The Best Supportive Friend จากซีรีส์กลรักรุ่นพี่ ขอบคุณทุก…
1606318323641339905,Friday December 23 15:58:26 2022,JimSterling,"@AyanaChaotic Well, they’ve gone on record as wanting the kids to flash theirs, I guess they’re doing a tutorial."
1606318323641110528,Friday December 23 15:58:26 2022,hanniextra,WHY DID WE FORGET TO GET OFF OF THE TRAIN
1606318323632721920,Friday December 23 15:58:26 2022,whereissaraha,"Oh I need to be sooooo careful who I even for the briefest of moments randomly think of 🥴 like what the fuck text did I just wake up to???? Not today satan, I did not call for or summon this demon. Mercury retrograde is mercury retrograding digging up trash from the past lmao no"
1606318323620319232,Friday December 23 15:58:26 2022,GerryHatrick3,"@beardedguy50 You're only a couple of years older than my son, I'm the Daddy😂"
1606318323557203969,Friday December 23 15:58:26 2022,MaheshK85007545,"@Anand86975300 @Aditi_menon_ Problem/solution: Recommends a new, improved solution to a nagging business problem. This type is best used to generate leads at the top of the sales funnel or the start of the customer journey, build mind share, or inform and persuade stakeholders, building trust and credibili"
1606318323548839936,Friday December 23 15:58:26 2022,LifeWithoutLack,@AndOnTheEightD1 @hughhewitt @PostLive That’s where the crimes were done.
1606318323548815360,Friday December 23 15:58:26 2022,raditbastian701,"ZXCVFBI g 143] note had the desired effect, an #NFT https://t.co/y8id0gDyGe"
1606318323524075520,Friday December 23 15:58:26 2022,raghavKudari,@VijayStunnin I believe this is the best horror flick from RGV. https://t.co/ydy1Xgnkji
1606318323469164546,Friday December 23 15:58:26 2022,johnnykowal,@Hilario18631186 What is the best way to take advantage of the ripened banana peel?
1606318323448291328,Friday December 23 15:58:26 2022,Georgia5XG,FUCK OFF the other amazon agent just lied to get me off the phone i knew she was fishy that’s so funny
1606318323435700226,Friday December 23 15:58:26 2022,paekake1970,"GET HERE FREE $100 PSN Gift Card
here you could get the$100 PSN Gift Card immediately
🔖 https://t.co/uiXtfeurND 
🛍 https://t.co/gfCmXE3vb7"
1606318323389456386,Friday December 23 15:58:26 2022,Gator2002Ryan,@laurenboebert Why did you vote against the Respect for Child Survivors Act? Do you believe survivors of child sex abuse deserve no protections?
1606318323335045125,Friday December 23 15:58:26 2022,artoonick,"@kushirosea of course, I'm using 3.2 and I love the update, works like a charm. Also, the geometry nodes option is very useful. I can't change the parameters in the properties panel but I open a GN window and tweak the settings there. Cheers and keep up the great work!"
1606318323313975298,Friday December 23 15:58:26 2022,HammerToe,"@NodeOne2 3rd grade? Come on, if you are going to get upset about something, then at least get your outrage right."
1606318323305631744,Friday December 23 15:58:26 2022,thichduthidu,RT @MemindyOfficial: ขอบคุณสำหรับรางวัล The Best Couple และ Best Kiss Scene ของงาน Y Universe Awards 2022 ที่มอบให้กับบอสและโนอึลด้วยนะคะ ข…
1606318323289186304,Friday December 23 15:58:26 2022,MANJITSINGHAR,"@CricCrazyJohns Most stable team, might be the favourite"
1606318323288793088,Friday December 23 15:58:26 2022,Billye55916916,"and a corded sack lay in the stern, horridly21 and limply heavy. #文爱 #磕炮 #视频 #寸止 #裸聊 #反差 #射屏 #做爱                         https://t.co/Fv5kpjHn5q"
1606318323255283712,Friday December 23 15:58:26 2022,ArkhamTTV,@JETF1XER @SrPetersETH Depends on what you are looking for. DVDA gets you to the discord with a lot of creative individuals who are all trying to build. The OGs are low before the 50k sweep coming in the next couple days.
1606318323134001152,Friday December 23 15:58:26 2022,MargueriteLynd2,change for the 2  A0.0008  #网调 #反差婊 #红绿灯 https://t.co/3Xx8cjbGbZ
1606318323092029441,Friday December 23 15:58:26 2022,KarenKa98650256,"I like you,like it all over the mountains❣️ 💋 💋❣️ 💋 💋❣️ 💋 
#南京 #南京线下 https://t.co/vCtBlssh1I"
1606318323091881987,Friday December 23 15:58:26 2022,CoalhadaTricolo,@Rinegati Where is the rest ?
1606318323091677184,Friday December 23 15:58:26 2022,regular_258,"@MdHarikesa19 @YashMall18 @AlbicelesteTalk @gastonedul No that means he wants to play with Argentina as a World Champion so any game Argentina play from now until the end of the 2026 World Cup, they are World Champions. Copa América 2024 will probably be his last tournament he plays for Argentina"
1606318323083276288,Friday December 23 15:58:26 2022,Willowootz,@HarrisMKhan The issue is from my eyes even as a professional how could I be confident in my teammates and be willing to go the extra mile for them if they wanted me gone twice. Same goes for Seth and shotzzy how could I be confident and perform if I’m playing with a team I don’t want
1606318323075006464,Friday December 23 15:58:26 2022,ZackStrength,"I present you the bacon, ribeye, egg, and avocado breakfast burrito. https://t.co/9mxS9MiAKY"
1606318323041329152,Friday December 23 15:58:26 2022,ToddEagen,🎄May the peace and joy of the holiday season be with you today and throughout the New Year. 🕊 https://t.co/cYdE3uiA5c
1606318323033116672,Friday December 23 15:58:26 2022,JOLI53303110,$MOR  *Top analyst price target for the week..📉📈🚀  https://t.co/L9n56R5TFP
1606318323020533760,Friday December 23 15:58:26 2022,IpIndependent,"🌐👆🏿AROUND THE WORLD IN 60 SECONDS - 23 December, 2022

Follow us:
https://t.co/kvtntPOkRE
https://t.co/ixpnQMZX5n
https://t.co/FyOXB0ERjx
https://t.co/WGyf6jVwa7 https://t.co/bFqKIbCBnS"
1606318323012091906,Friday December 23 15:58:26 2022,Trav_hube_shirt,@Metamillionair2 Wholesome and positive. Love the message here Meta. Much love and GM!
1606318322978623491,Friday December 23 15:58:26 2022,hayatisikayetet,@BitMartExchange #pitbulltoken will be popular all over the world 💯💯💯🚀🚀🚀 #pitbulltoken #bscpitbull #DeFi #pitbullcoin #Pit #PitMag #hodl #Metaverse #P2E #NFT #Bsc @BscPitbull $PIT #Bitcoin #btc
1606318322932252672,Friday December 23 15:58:26 2022,jelevision,#emilyinparis the fact that emily and gabriel are suppose to be the good guys is so laughable. these two are the villians of the entire show https://t.co/fSSUgxP4al
1606318322915725312,Friday December 23 15:58:26 2022,Muckrakers_inc,"Perhaps if the DoJ had not criminalized descent, we could actually do something about this https://t.co/66ZQvhzzZg"
1606318322903318529,Friday December 23 15:58:26 2022,Heather06039119,"I like you,like it all over the mountains❣️ 💋 💋❣️ 💋 💋❣️ 💋 💋❣️ 💋 💋 
#佛山 #佛山线下 https://t.co/QHT20x2vA8"
1606318322886537216,Friday December 23 15:58:26 2022,LetsEnvision,Feel good Friday! What a way to end the week when you receive such heartwarming messages 🙌 #LetsEnvision #PerceivePossibility https://t.co/B6NeBR9LdS
1606318322873769984,Friday December 23 15:58:26 2022,Brett36639714,@GiseleShaw08 @IMPACTWRESTLING @TheJaiVidal @Beezzzzy Gisele Shaw is the best woman in Impact
1606318322827628545,Friday December 23 15:58:26 2022,A428Cat,"Merry Christmas from everyone on the #A428BlackCat improvements! 

We hope you all enjoy a well-earned rest over the festive period. This page will not be monitored now until 4 January but we look forward to sharing more progress and updates with you in the new year. https://t.co/clmIkcwvO6"
1606318322819035137,Friday December 23 15:58:26 2022,Bizzi586,@SenatorTimScott We’re you out of service when Donald Trump Built a National Debt So Big (Even Before the Pandemic) That It’ll Weigh Down the Economy for Years to come
1606318322819006464,Friday December 23 15:58:26 2022,OlgaCh,@artinsociety #Sweets ! The creates of confectionary must been inspired by the shapes of nature including precious/mineral stones. We inspired by the world around us.
1606318322810867715,Friday December 23 15:58:26 2022,fapovercondoms,@td_lds @WestIndiAmor @MilagroGramz__ Look at the quote tweet lard head
1606318322781388806,Friday December 23 15:58:26 2022,cledbetter117,"Running some #Overwatch2募集 with @greatvaluepost then the girlfriend said we are going shopping today.... at micro center and the lego store....gonna be a damn good day!!!

Live now!

https://t.co/V8oXPU3ArM"
1606318322772897793,Friday December 23 15:58:26 2022,TheRealRolfster,@Ed67946288 @themagicdan @ramsen_albazi @ClownWorld_ Well if you don’t like that you could always look at the latest IPCC Assessment Report for actual evidence of a climate crisis.  Hint: You won’t find any.
1606318322768924674,Friday December 23 15:58:26 2022,a_musiyiwa,"@CollinRugg @elonmusk And there's also how, at the same time, Twitter is banning Palestinian journalists as well https://t.co/1IgbBMhs1E"
1606318322760327170,Friday December 23 15:58:26 2022,PerfectOurUnion,"GOP is an organization whose best days are behind them. But…this is also what makes the modern-day GOP so dangerous; more desperate=more dangerous. GOP cannot win on democratic (lower-case d) ideas; thus, it must peddle politically traumatizing/hysterical/paranoid mythologies. https://t.co/WX5rpPlkrF"
1606318322760327168,Friday December 23 15:58:26 2022,MarusAurilius,@eThekwiniM When you have the ocean splendour but have to celebrate a swimming pool! Pathetic bunch of limp dick morons you are! Sies… sleg bliksems !!!!
1606318322751979520,Friday December 23 15:58:26 2022,kin20380173,"@smc429 Well, in effect she is above the law.  DOJ's not going to go after her, she's far too well connected, married to a SC justice and all.  Plus she's a really big noise in right wing circles.  She could shoot somebody in front of the US Capitol and nothing would happen to her."
1606318322735353858,Friday December 23 15:58:26 2022,TodayTaurus,@ericareport @JoshMankiewicz You mean he lied?!?!?!  What the….I’m shocked.  Shocked I say!  (Note the sarcasm)
1606318322689232896,Friday December 23 15:58:26 2022,cabez_marlon,"in the space, digest   https://t.co/4ZGebrovlb"
1606318322685181952,Friday December 23 15:58:26 2022,Kimberl52658715,"I like you,like it all over the mountains❣️ 💋 💋❣️ 💋 💋❣️ 💋 
#南京 #南京线下 https://t.co/bM97UAPlOV"
1606318322680823813,Friday December 23 15:58:26 2022,_GOBLIN6,"[ non RE ] As a die hard #ResidentEvil fan, I have to recognize how good the #SilentHill3 soundtrack is to listen to while working. #REBHfun https://t.co/MShNxmYYhh"
1606318322680614912,Friday December 23 15:58:26 2022,Little_buritoo,pov the vent leading up to your room is broken so you have no ac during summer and no heating during winter
1606318322647150592,Friday December 23 15:58:26 2022,GetInQredible,"Want weekly, scannable #news on the legalized #cannabis industry? We cover it in our #LinkedIn #newsletter - 

https://t.co/AnZq4J579e

Totally free, curated headlines just for you. Check it out! #qrediblenews #qredible"
1606318322647040000,Friday December 23 15:58:26 2022,rau52lghfk,"Learn Spanish: 4 Books in 1: The Ultimate Step-By-Step Guide for Beginners with Grammar, Common Words and Phrases from Daily WLK38B1

https://t.co/5YukgilVTi https://t.co/TgqOhkNrQB"
1606318322634657795,Friday December 23 15:58:26 2022,Drekolo,RT @90sPlayers: Gregory Coupet with probably the best save of all time  https://t.co/3ncAqUphux
1606318322634461185,Friday December 23 15:58:26 2022,CPT_tromos,I havent played the game for 3 months btw XD https://t.co/K72kA8iVIb
1606318322626215936,Friday December 23 15:58:26 2022,NucampCodingBC,"May the glow of your laptop and the heat of your CPU keep you warm this holiday season! 

To yours from ours,
Nucamp ❄️💻 https://t.co/m9g4n1k99I"
1606318322605121537,Friday December 23 15:58:26 2022,kyllacuren,Everyone at the graveyard being this deadass swamp site: Welcome the spirit of Christmas depression! 🥳⛄️
1606318322588430336,Friday December 23 15:58:26 2022,DougPuckett7,"Nice work, Deloitte! Check out this article from Variety for a peek into the juicy thinking behind their zombie ad for #TWD finale. #PoweredByBrains https://t.co/dahtJTHONc"
1606318322558959617,Friday December 23 15:58:26 2022,Guinn_Cory,Nothing says Christmas quite like zeroing in the sights on a .223 with your brother-in-law and 13-year old nephew 🎄
1606318322517147648,Friday December 23 15:58:26 2022,johntaylorspeak,"#MadeWithRipl via https://t.co/CAfhw9f4dp #jtaylorspeaks 
HAPPY HOLIDAYS TO ALL !! 
A great attitude for 2023! https://t.co/m1eKvPPn9C"
1606318322483662849,Friday December 23 15:58:26 2022,TRUSAradio,Merle Haggard/Willie Nelson - Willie_Nelson_-_Very_Best_Of_-_1_-_15_-_Poncho_And_Lefty__with_Merle_Haggard_
1606318322483490816,Friday December 23 15:58:26 2022,AjayKWX,"The -20s wind chills in Louisville, KY are no joke, had to do a little science experiment to prove it though #kywx https://t.co/8abIOcY9wH"
1606318322408050688,Friday December 23 15:58:26 2022,tkienle2,“Once in a generation talent” – 12-year-old treble Malakai Bayoh sings ‘Walking in the Air’ with Aled Jones @classicfm https://t.co/wHt4NKHMdS
1606318322391187456,Friday December 23 15:58:26 2022,KojiPlanet,@BSwarmz Correct! Fluffy on the bed.
1606318322349391872,Friday December 23 15:58:26 2022,BusinessGoosePA,Slob on the Christmas knob
1606318322341089281,Friday December 23 15:58:26 2022,harelnefracture,@joao_cnh Same. I want the fancypants Mirage set! 🥺
1606318322332598273,Friday December 23 15:58:26 2022,LaRosasPizza,Merry Christmas from the LaRosa Family to yours! Most of our pizzerias will close at 3 PM on Christmas Eve and reopen on 12/26. Please check our website for holiday hours for your neighborhood pizzeria. https://t.co/0NZCUvQGtu
1606318322328428561,Friday December 23 15:58:26 2022,dropbury67,Proud to be the 266th 😎 on @BackerKit for Standard Poker Co.. Thanks @standardpoker https://t.co/AuAuyR6lSc
1606318322324316162,Friday December 23 15:58:26 2022,dafo75312674,@tinoforbidden Best in 2022 for me https://t.co/X2ZAhoMzEb
1606318322311725057,Friday December 23 15:58:26 2022,UN_FAO_GFCM,"📈#SOMFI2022 - Fisheries management in the #Mediterranean and the #BlackSea❗️ 

A regional governance framework is #providing tangible results in #reducing #unsustainable fishing pressure on key #species.

https://t.co/O641hQAIGx https://t.co/sKkY7ktnlU"
1606318322294857728,Friday December 23 15:58:26 2022,SprintingLegs,"@flowtat0 You should play Sailor Moon S with us.
It's really fun and we have an amateur weekly for North America and you can be your favourite sailor scout. :)"
1606318322286727168,Friday December 23 15:58:26 2022,cheekycheeky02,@cq_yume_u Merry Christmas to you and your family. The present is “LOVE” from handsome Yumi retired Santa. https://t.co/iJU6GPbngr https://t.co/0jazwTTO1O
1606318322274160645,Friday December 23 15:58:26 2022,mayakhanna57,"RT @devil_nahyan: The way Priyanka and Ankit are blushing my god they are in love
The happiness on their faces when they r together She wan…"
1606318322257117186,Friday December 23 15:58:26 2022,xiomngn5,"the brain is cramped, and yet it is the seat of thought;  #武汉线下 #武汉 https://t.co/pHEA8drF5r"
1606318322244427777,Friday December 23 15:58:26 2022,lewdstuffnom,@H0lodnh a cabal of foreigners? you mean the americans who own all their assets? or do you mean in america...who is the foreign cabal controlling america and europe?
1606318322236411904,Friday December 23 15:58:26 2022,KrisLansdale9,"I like you,like it all over the mountains❣️ 💋 💋❣️ 💋 💋❣️ 💋 💋❣️ 💋 💋 
#郑州 #郑州线下 https://t.co/gBIBlORhuU"
1606318322236243968,Friday December 23 15:58:26 2022,JayPetersenYT,"@SteveSulz @PluginAlberta Stinger's AWD, 3.3l Twin Turbo V6, my drive to work 1 way is 11.9 km.

Maybe the 4 cyl. has to work harder to move things along, but that's a HUGE hit to mileage. It's almost into the area of my Volvo tractor I drive for work."
1606318322194096128,Friday December 23 15:58:26 2022,caringguy1957,@TimKing86700662 @AbrahamHamadeh I know look at the espionage criminal in Fl.
1606318322185867264,Friday December 23 15:58:26 2022,deyasie,"RT @JoanneJ96366976: Good afternoon my friends ☕️🌺
Happy Friday 🕊

Hokkaido , Japan 🇯🇵 
Kent Shiraishi ~

——-➰❄️➰——- https://t.co/hPxYhmrdej"
1606318322156331008,Friday December 23 15:58:26 2022,Jeffrey_MacAsk,"Once upon a time, C++ the bug-fixing object oriented language set out for adventures. C++ found an ancient book and opened it.  As C++ read, the book told a portentous tale: Once upon a time, C++ the professional phenomenal language set out for adventures. C++ went home."
1606318322147942400,Friday December 23 15:58:26 2022,ashleyeleigh,"RT @brielarson: This year’s holiday cards are vintage-themed, yeah? Baby Brie is here to wish you a happy holiday weekend ❤️🎄

Image Source…"
1606318322127147008,Friday December 23 15:58:26 2022,Smo_DAUNG,"Pro democracy youths in a village, Yinmarbin Township, are still marching with vigor to keep opposing the military dictatorship.  #AcceptNUGRejectMilitary #2022Dec23Coup #WhatsHappeningInMyanmar https://t.co/drs0h6fGfb"
1606318322118586368,Friday December 23 15:58:26 2022,raff_morris,"A creative midfielder he was @M10 , he used to run the show at Emirates. Best of luck in everything player https://t.co/OCiEMNFhJc"
1606318322114433024,Friday December 23 15:58:26 2022,RekaHaros,"#MerryChristmasToMe 🍾 email: 
""We are putting together an article with @markritson about approaching marketing in 2023...
...Would you be happy to be included as a micro-case study for the @MWMiniMBA?""

Well... would be rude to say no to a @MarketingWeekEd mention of my work... https://t.co/RrlMBtqTWl"
1606318322106392576,Friday December 23 15:58:26 2022,FloydSh05729151,"$XLM  Trade the US stock market? They just hit a stock that turned $2 to $10, anyone who had $2000 turned to $10,000:-
🔗
 https://t.co/9ZHkYcIYWZ"
1606318322068312065,Friday December 23 15:58:26 2022,shedoesthecity,"""Cold water gives me mental clarity, and it’s great for inflammation and muscle recovery. It’s hard to explain the rush of energy you get, it’s incredible.” - @casiestewart Are you ready to take the plunge? 

https://t.co/DAGgko8YaI"
1606318322059948033,Friday December 23 15:58:26 2022,iamsuryaz,@dvcoolster @AjinkyaWeb3 @arjunmahadevan @BLRxZo @The_Zo_World @pofunder @arjunmahadevan common 🚁 you’d definitely gonna have a great time 🌝
1606318322047385600,Friday December 23 15:58:26 2022,Hylozoician,The Conservatives have an opportunity. The law desperately needs some clarification regarding sex and gender. It's a mess - a testament to academic theorrhea and activism. 'Non-binary' issues straight out of a seminar on deconstruction. Have they the backbone and moral clarity?
1606318322034909186,Friday December 23 15:58:26 2022,devout_jinnist,seokjin harnesses the magic of his scepter to keep earth protected with complex spells… but he also bonks bad guys on the head with it ✨🌙 the bonking is surprisingly effective as a last ditch effort
1606318322013929474,Friday December 23 15:58:26 2022,MiraclesArt,"@JessicaLexicus there is no perfect- risk reduction is the best mortals can hope for- 
better masks, cleaner air, isolation when ill"
1606318322013929472,Friday December 23 15:58:26 2022,scraphamster,"@sennydreadful @scribofelidae Just saw it at the cinema with the restored song and I forgot how it changes the feel of the final song so much - the emotional punch lands harder because it is an echo (also, Caine broke my heart)."
1606318321963409410,Friday December 23 15:58:26 2022,"@TheRealIanCoe Yeah, it's true, I just wanted the continuous stack 😅"
